Day,dT,Type,Destination,Handling,Terms,Expected bid,Distance,route
11,70,break bulk,Prometheus,none,CIF,63507,2,f
11,60,RO/RO,Prometheus,corrosive+++,CIF,78276,2,f
11,30,dry bulk,Prometheus,fragile++,CIF,32335,2,f
11,70,dry bulk,Prometheus,fragile+++,CIF,104892,2,f
11,10,break bulk,Prometheus,fragile+++,DEQ,10465,2,f
11,80,break bulk,Prometheus,flamable+++,CIF,45566,2,f
11,60,break bulk,Prometheus,none,DEQ,54243,2,f
11,40,break bulk,Prometheus,perishable+,EXW,38121,2,f
11,70,break bulk,Prometheus,none,CIF,63507,2,f
11,70,dry bulk,Prometheus,perishable+,FAS,77157,2,f
11,60,container,Prometheus,none,CIF,78960,2,f
11,30,dry bulk,Prometheus,fragile+,DFD,40309,2,f
11,10,wet bulk,Peraspera,none,CIF,7800,2,f
11,2,dry bulk,Procyon,living++,CIF,4135,4,ff
12,60,break bulk,Nusku,none,DFD,191690,6,MMM
12,50,dry bulk,Nusku,flamable+++,DFD,128558,6,MMM
12,60,wet bulk,Nusku,none,DEQ,147230,6,MMM
12,7,wet bulk,Hades,none,FOB,14697,4,f-
12,50,dry bulk,Prometheus,flamable+++,DEQ,61884,2,f
12,90,dry bulk,Prometheus,none,DEQ,68629,2,f
12,40,break bulk,Prometheus,explosive+++,CIF,41281,2,f
12,50,break bulk,Prometheus,flamable+,CIF,42853,2,f
12,70,wet bulk,Prometheus,none,DFD,90570,2,f
12,60,dry bulk,Prometheus,biohazard,DEQ,66528,2,f
12,60,break bulk,Prometheus,none,DES,63360,2,f
12,40,RO/RO,Prometheus,perishable,CIF,50528,2,f
12,20,wet bulk,Prometheus,none,CIF,29640,2,f
12,60,break bulk,Prometheus,none,CIF,32160,2,f
12,50,wet bulk,Prometheus,none,CIF,53812,2,f
12,40,container,Prometheus,none,CIF,47928,2,f
12,40,break bulk,Prometheus,none,CIF,53128,2,f
12,5,dry bulk,Calgary,none,CIF,12305,5,f--
12,6,wet bulk,Procyon,none,CIF,14933,4,ff
13,6,wet bulk,Hephaistos,none,CIF,17374,5,f--
13,45,container,Junction,fragile++,CIF,30550,2,f
13,35,dry bulk,Junction,none,CIF,35112,2,f
13,50,break bulk,Nusku,none,CIF,101418,6,MMM
13,50,dry bulk,Nusku,valuable,DEQ,144102,6,MMM
13,60,RO/RO,Nusku,flamable+,CIF,180575,6,MMM
13,20,wet bulk,Nusku,none,CIF,58968,6,MMM
13,20,break bulk,Nusku,explosive,CIF,76518,6,MMM
13,70,wet bulk,Nusku,corrosive+++,DEQ,286041,6,MMM
13,80,break bulk,Nusku,none,DFD,178853,6,MMM
13,70,wet bulk,Nusku,none,CIF,262507,6,MMM
13,30,break bulk,Nusku,none,CIF,52887,6,MMM
13,2,break bulk,Inferno,fragile++,FAS,5572,5,f--
13,8,break bulk,Hades,none,CIF,20328,4,f-
13,70,break bulk,Prometheus,none,CIF,68057,2,f
13,60,break bulk,Prometheus,none,DES,51660,2,f
13,50,break bulk,Prometheus,fragile++,DEQ,30594,2,f
13,60,break bulk,Prometheus,none,CIF,51660,2,f
13,20,break bulk,Prometheus,fragile,CIF,24440,2,f
13,70,break bulk,Prometheus,none,CIF,86257,2,f
13,40,break bulk,Prometheus,radioactive,CIF,27128,2,f
13,100,RO/RO,Prometheus,perishable++,EXW,66239,2,f
13,20,break bulk,Prometheus,flamable++,CIF,21567,2,f
13,40,RO/RO,Prometheus,none,FAS,43061,2,f
13,50,dry bulk,Prometheus,none,CIF,57062,2,f
13,60,dry bulk,Prometheus,fragile+++,DES,56826,2,f
13,70,break bulk,Prometheus,none,DEQ,66682,2,f
13,50,dry bulk,Prometheus,fragile++,CIF,52591,2,f
13,60,container,Prometheus,living,CIF,62603,2,f
13,80,break bulk,Prometheus,none,FAS,55020,2,f
13,60,break bulk,Prometheus,none,DES,55343,2,f
13,80,break bulk,Prometheus,perishable,DEQ,30319,2,f
13,60,break bulk,Prometheus,none,CIF,58973,2,f
13,60,break bulk,Prometheus,corrosive++,FOB,65734,2,f
13,80,break bulk,Prometheus,fragile++,CIF,45565,2,f
13,50,break bulk,Prometheus,valuable+++,CIF,45113,2,f
13,40,break bulk,Prometheus,fragile,CIF,42190,2,f
13,5,break bulk,Calgary,corrosive,DES,12921,5,f--
13,35,dry bulk,Peraspera,none,CIF,22094,2,f
14,45,dry bulk,Junction,none,CIF,37971,2,f
14,35,container,Barnard,none,CIF,19884,2,M
14,70,wet bulk,Nusku,none,CIF,193900,6,MMM
14,60,dry bulk,Nusku,none,CIF,110223,6,MMM
14,80,break bulk,Nusku,restricted,CIF,260471,6,MMM
14,10,dry bulk,Nusku,flamable, fragile+,CIF,25864,6,MMM
14,50,wet bulk,Nusku,living+++,CIF,141185,6,MMM
14,50,break bulk,Nusku,none,DFD,116883,6,MMM
14,70,dry bulk,Nusku,none,CIF,182466,6,MMM
14,70,break bulk,Nusku,none,CIF,205335,6,MMM
14,6,break bulk,Hades,none,DES,12447,4,f-
14,40,RO/RO,Prometheus,corrosive++,DES,46409,2,f
14,90,dry bulk,Prometheus,fragile+,EXW,42276,2,f
14,40,wet bulk,Prometheus,none,CIF,32510,2,f
14,30,RO/RO,Prometheus,explosive+,FAS,23218,2,f
14,30,wet bulk,Prometheus,biohazard,CIF,21403,2,f
14,40,break bulk,Prometheus,flamable++,CIF,44299,2,f
14,50,break bulk,Prometheus,restricted++,DFD,321646,2,f
14,40,dry bulk,Prometheus,none,FOB,28585,2,f
14,50,wet bulk,Prometheus,flamable++,CIF,49415,2,f
14,40,container,Prometheus,perishable+++,CIF,38423,2,f
14,50,break bulk,Prometheus,none,FOB,41835,2,f
14,50,RO/RO,Prometheus,corrosive,DFD,38458,2,f
14,20,dry bulk,Peraspera,none,FAS,19312,2,f
14,15,wet bulk,Peraspera,perishable+,CIF,16962,2,f
15,5,dry bulk,Barnard,none,DFD,7226,2,M
15,50,container,Barnard,fragile+,DES,41835,2,M
15,30,break bulk,Barnard,none,CIF,29064,2,M
15,50,wet bulk,Nusku,none,CIF,118899,6,MMM
15,40,break bulk,Nusku,none,CIF,94310,6,MMM
15,60,break bulk,Nusku,none,DES,208233,6,MMM
15,40,wet bulk,Nusku,perishable,CIF,87776,6,MMM
15,50,break bulk,Nusku,none,CIF,94396,6,MMM
15,60,dry bulk,Nusku,none,CIF,188631,6,MMM
15,30,container,Prometheus,none,CIF,23218,2,f
15,70,RO/RO,Prometheus,fragile+,CIF,110980,2,f
15,80,wet bulk,Prometheus,none,CIF,28876,2,f
15,40,dry bulk,Prometheus,living,FAS,30884,2,f
15,40,break bulk,Prometheus,none,FAS,46977,2,f
15,50,break bulk,Prometheus,none,DES,47062,2,f
15,10,dry bulk,Prometheus,flamable+++,CIF,13976,2,f
15,90,wet bulk,Prometheus,none,CIF,77171,2,f
15,80,RO/RO,Prometheus,none,DFD,60811,2,f
15,80,dry bulk,Prometheus,none,CIF,28876,2,f
15,50,RO/RO,Prometheus,none,DFD,49415,2,f
15,5,break bulk,Calgary,perishable+++,CIF,20086,5,f--
16,30,wet bulk,Nusku,none,CIF,67588,6,MMM
16,50,break bulk,Nusku,none,DFD,116883,6,MMM
16,90,break bulk,Nusku,none,CIF,252466,6,MMM
16,80,dry bulk,Nusku,none,DEQ,109883,6,MMM
16,50,wet bulk,Prometheus,none,DEQ,49415,2,f
16,80,break bulk,Prometheus,none,DES,43396,2,f
16,80,RO/RO,Prometheus,none,CIF,67596,2,f
16,30,break bulk,Prometheus,none,CIF,26848,2,f
16,50,dry bulk,Prometheus,none,CIF,50087,2,f
16,60,break bulk,Prometheus,fragile,CIF,62603,2,f
16,70,break bulk,Prometheus,perishable+,CIF,79853,2,f
16,40,dry bulk,Prometheus,none,FOB,35482,2,f
16,70,break bulk,Prometheus,flamable+,DEQ,111606,2,f
16,35,break bulk,Peraspera,perishable+++,CIF,31291,2,f
16,30,wet bulk,Peraspera,flamable++,FOB,24379,2,f
17,4,break bulk,Hephaistos,flamable++,CIF,15338,5,f--
17,3,RO/RO,Hephaistos,none,CIF,7780,5,f--
17,50,break bulk,Nusku,none,CIF,118899,6,MMM
17,30,wet bulk,Nusku,none,DFD,92034,6,MMM
17,20,break bulk,Nusku,fragile+,DEQ,75504,6,MMM
17,20,dry bulk,Nusku,flamable++,CIF,57935,6,MMM
17,60,break bulk,Nusku,fragile+++,CIF,144249,6,MMM
17,100,break bulk,Nusku,none,EXW,104408,6,MMM
17,40,break bulk,Nusku,none,DFD,134034,6,MMM
17,60,dry bulk,Nusku,valuable++,CIF,126692,6,MMM
17,30,break bulk,Nusku,flamable++,FOB,76516,6,MMM
17,60,dry bulk,Prometheus,valuable,CIF,62603,2,f
17,50,break bulk,Prometheus,none,CIF,41012,2,f
17,40,wet bulk,Prometheus,corrosive+,CIF,46840,2,f
17,10,RO/RO,Prometheus,valuable,CIF,10285,2,f
17,60,break bulk,Prometheus,explosive,CIF,51713,2,f
17,80,container,Prometheus,fragile++,CIF,50647,2,f
17,30,break bulk,Prometheus,none,CIF,35923,2,f
17,50,wet bulk,Prometheus,living,DEQ,43063,2,f
17,70,break bulk,Prometheus,none,CIF,80285,2,f
17,60,break bulk,Prometheus,biohazard+++,CIF,64871,2,f
17,70,break bulk,Prometheus,none,CIF,80285,2,f
17,25,break bulk,Peraspera,none,CIF,12464,2,f
18,5,break bulk,Barnard,none,FOB,4923,2,M
18,4,dry bulk,Forlorn,none,CIF,16077,6,f--
18,90,break bulk,Nusku,none,CIF,223063,6,MMM
18,40,dry bulk,Nusku,living+,CIF,140931,6,MMM
18,50,break bulk,Nusku,none,DEQ,108262,6,MMM
18,90,wet bulk,Nusku,none,CIF,237764,6,MMM
18,8,wet bulk,Inferno,none,DEQ,27952,5,f--
18,70,dry bulk,Prometheus,none,CIF,101460,2,f
18,70,dry bulk,Prometheus,none,CIF,80285,2,f
18,60,wet bulk,Prometheus,none,DFD,65734,2,f
18,50,break bulk,Prometheus,flamable+++,CIF,51768,2,f
18,40,dry bulk,Prometheus,none,EXW,29259,2,f
18,50,container,Prometheus,none,DEQ,52591,2,f
18,20,RO/RO,Prometheus,flamable++,CIF,30238,2,f
18,70,wet bulk,Prometheus,perishable++,CIF,88746,2,f
18,10,break bulk,Prometheus,perishable++,DEQ,14642,2,f
18,70,break bulk,Prometheus,fragile+,CIF,66513,2,f
18,70,dry bulk,Prometheus,corrosive+++,CIF,65021,2,f
18,70,dry bulk,Prometheus,corrosive+++,DEQ,92328,2,f
18,100,wet bulk,Prometheus,none,FAS,81561,2,f
18,80,wet bulk,Prometheus,none,EXW,39056,2,f
18,100,dry bulk,Prometheus,radioactive+++,DEQ,84816,2,f
18,15,break bulk,Mirabilis,none,CIF,103455,10,fffff
18,8,container,Procyon,none,FOB,13794,4,ff
19,2,dry bulk,Agidda,flamable+,CIF,4402,4,MM
19,80,break bulk,Nusku,fragile+,FOB,208644,6,MMM
19,40,wet bulk,Nusku,none,CIF,94310,6,MMM
19,50,break bulk,Nusku,none,DFD,116883,6,MMM
19,90,container,Nusku,none,DFD,95791,6,MMM
19,40,break bulk,Nusku,none,FAS,144609,6,MMM
19,70,wet bulk,Nusku,none,CIF,228204,6,MMM
19,60,break bulk,Prometheus,valuable,CIF,51713,2,f
19,10,container,Prometheus,none,FAS,12070,2,f
19,50,wet bulk,Prometheus,living+++,CIF,51768,2,f
19,30,break bulk,Prometheus,none,CIF,28663,2,f
19,20,break bulk,Prometheus,none,EXW,20474,2,f
19,80,wet bulk,Prometheus,radioactive+++,FOB,60811,2,f
19,50,break bulk,Prometheus,fragile+,CIF,43063,2,f
19,90,container,Prometheus,fragile++,DEQ,90878,2,f
19,70,break bulk,Prometheus,none,CIF,84520,2,f
19,90,wet bulk,Prometheus,none,CIF,66281,2,f
19,30,wet bulk,Prometheus,none,CIF,17773,2,f
19,40,container,Prometheus,none,DEQ,46840,2,f
19,40,dry bulk,Prometheus,none,CIF,30090,2,f
19,60,dry bulk,Prometheus,none,DEQ,54299,2,f
19,90,container,Prometheus,perishable,DES,63878,2,f
19,30,dry bulk,Prometheus,fragile++,CIF,32002,2,f
20,30,break bulk,Junction,none,CIF,19588,2,f
20,30,break bulk,Nusku,none,DES,77389,6,MMM
20,60,break bulk,Nusku,none,FOB,122612,6,MMM
20,50,break bulk,Nusku,none,CIF,167904,6,MMM
20,10,break bulk,Nusku,none,CIF,22869,6,MMM
20,70,break bulk,Nusku,valuable+,CIF,240882,6,MMM
20,80,break bulk,Nusku,none,DES,104100,6,MMM
20,80,break bulk,Nusku,fragile,CIF,156372,6,MMM
20,40,dry bulk,Nusku,none,DEQ,134034,6,MMM
20,50,break bulk,Nusku,none,FOB,127721,6,MMM
20,60,break bulk,Nusku,corrosive+++,FAS,147383,6,MMM
20,60,dry bulk,Nusku,fragile++,FAS,159228,6,MMM
20,80,wet bulk,Prometheus,fragile+++,CIF,42411,2,f
20,60,break bulk,Prometheus,fragile+++,FAS,77168,2,f
20,80,container,Prometheus,none,CIF,48236,2,f
20,90,break bulk,Prometheus,living++,CIF,109616,2,f
20,50,break bulk,Prometheus,fragile+++,CIF,51768,2,f
20,100,wet bulk,Prometheus,none,CIF,73753,2,f
20,20,break bulk,Prometheus,none,DFD,20074,2,f
20,40,break bulk,Prometheus,none,DEQ,51922,2,f
20,50,break bulk,Prometheus,none,DFD,39886,2,f
20,90,RO/RO,Prometheus,none,FAS,78485,2,f
20,60,wet bulk,Prometheus,valuable+++,CIF,60878,2,f
20,60,RO/RO,Prometheus,fragile+,CIF,61922,2,f
20,10,break bulk,Prometheus,none,CIF,14520,2,f
20,40,wet bulk,Prometheus,fragile,FOB,37350,2,f
20,60,break bulk,Prometheus,none,CIF,55343,2,f
20,30,break bulk,Prometheus,none,FOB,30678,2,f
20,10,wet bulk,Prometheus,none,FAS,12645,2,f
20,40,container,Prometheus,none,CIF,32510,2,f
20,70,wet bulk,Prometheus,fragile,DEQ,62066,2,f
20,90,break bulk,Prometheus,none,EXW,69454,2,f
20,40,wet bulk,Prometheus,living+++,CIF,49071,2,f
20,30,wet bulk,Prometheus,none,FOB,22057,2,f
20,60,break bulk,Prometheus,none,FOB,49128,2,f
20,70,dry bulk,Prometheus,flamable+,DES,93193,2,f
20,40,break bulk,Prometheus,none,CIF,25250,2,f
20,10,break bulk,Prometheus,perishable,CIF,12100,2,f
20,70,break bulk,Prometheus,none,CIF,76050,2,f
20,20,container,Prometheus,none,CIF,30008,2,f
20,40,break bulk,Prometheus,none,DFD,46840,2,f
20,60,dry bulk,Prometheus,none,DES,62603,2,f
20,70,break bulk,Prometheus,flamable++,CIF,79853,2,f
20,10,break bulk,Prometheus,none,FOB,7472,2,f
20,50,dry bulk,Prometheus,none,CIF,44037,2,f
20,30,RO/RO,Prometheus,none,CIF,21403,2,f
20,70,container,Prometheus,none,DES,84520,2,f
20,2,wet bulk,Midway,living+,CIF,3649,3,f-
21,40,wet bulk,Junction,none,CIF,30090,2,f
21,20,break bulk,Nusku,none,CIF,71221,6,MMM
21,30,container,Nusku,valuable+,DFD,102323,6,MMM
21,20,break bulk,Nusku,none,CIF,67954,6,MMM
21,10,dry bulk,Nusku,none,CIF,22869,6,MMM
21,20,wet bulk,Nusku,flamable+,DES,75178,6,MMM
21,30,wet bulk,Prometheus,living,DFD,19550,2,f
21,50,break bulk,Prometheus,none,DFD,49415,2,f
21,30,wet bulk,Prometheus,none,DES,21403,2,f
21,30,container,Prometheus,living++,CIF,32002,2,f
21,20,break bulk,Prometheus,corrosive,DEQ,27697,2,f
21,10,RO/RO,Prometheus,none,CIF,9680,2,f
21,40,break bulk,Prometheus,none,CIF,47030,2,f
21,60,break bulk,Prometheus,none,FAS,56025,2,f
21,50,break bulk,Prometheus,none,DEQ,52591,2,f
21,40,dry bulk,Prometheus,none,CIF,47030,2,f
21,50,break bulk,Prometheus,none,CIF,59162,2,f
21,40,container,Prometheus,none,DEQ,41758,2,f
21,50,container,Prometheus,none,DES,47062,2,f
21,10,wet bulk,Prometheus,flamable+++,DEQ,13915,2,f
21,50,break bulk,Prometheus,none,CIF,44037,2,f
21,80,wet bulk,Prometheus,valuable+,FOB,48236,2,f
21,50,container,Prometheus,perishable,DES,39886,2,f
21,80,RO/RO,Prometheus,perishable+++,DES,31763,2,f
21,2,container,Calgary,none,DFD,5446,5,f--
21,30,break bulk,Peraspera,none,DFD,24379,2,f
22,20,break bulk,Junction,none,CIF,20328,2,f
22,80,break bulk,Nusku,none,CIF,38760,6,MMM
22,60,wet bulk,Nusku,perishable+,DEQ,209589,6,MMM
22,40,wet bulk,Nusku,perishable+++,DES,119308,6,MMM
22,20,wet bulk,Nusku,none,CIF,74488,6,MMM
22,60,dry bulk,Nusku,none,CIF,149427,6,MMM
22,40,break bulk,Prometheus,valuable+,FOB,39770,2,f
22,30,RO/RO,Prometheus,none,CIF,21403,2,f
22,60,container,Prometheus,none,FOB,73267,2,f
22,70,dry bulk,Prometheus,biohazard+++,DES,55704,2,f
22,70,wet bulk,Prometheus,none,CIF,88755,2,f
22,30,break bulk,Prometheus,perishable++,FOB,26285,2,f
22,80,break bulk,Prometheus,none,CIF,53076,2,f
22,40,break bulk,Prometheus,none,DFD,34135,2,f
22,40,break bulk,Prometheus,none,CIF,54290,2,f
22,70,dry bulk,Prometheus,fragile,CIF,67580,2,f
22,30,wet bulk,Prometheus,fragile+,DES,26285,2,f
22,50,RO/RO,Prometheus,fragile+,DEQ,41786,2,f
22,15,break bulk,Peraspera,none,CIF,17969,2,f
22,4,wet bulk,Procyon,none,CIF,8782,4,ff
23,10,break bulk,Junction,none,CIF,12100,2,f
23,70,dry bulk,Nusku,none,DFD,216742,6,MMM
23,10,dry bulk,Nusku,fragile+++,CIF,43560,6,MMM
23,50,break bulk,Nusku,living+,DFD,132110,6,MMM
23,70,break bulk,Nusku,none,CIF,193900,6,MMM
23,40,break bulk,Nusku,none,CIF,81242,6,MMM
23,80,wet bulk,Nusku,perishable,FOB,91032,6,MMM
23,8,wet bulk,Hades,none,DEQ,12197,4,f-
23,50,break bulk,Prometheus,none,CIF,41012,2,f
23,50,wet bulk,Prometheus,none,CIF,47062,2,f
23,20,wet bulk,Prometheus,corrosive++,DES,26354,2,f
23,60,wet bulk,Prometheus,perishable++,CIF,65734,2,f
23,70,break bulk,Prometheus,none,DES,76050,2,f
23,20,break bulk,Prometheus,living++,CIF,30238,2,f
23,60,wet bulk,Prometheus,none,DFD,42865,2,f
23,20,break bulk,Prometheus,perishable++,CIF,28968,2,f
23,60,break bulk,Prometheus,fragile++,FAS,66233,2,f
23,40,RO/RO,Prometheus,none,CIF,56710,2,f
23,35,dry bulk,Peraspera,corrosive+++,CIF,35949,2,f
23,10,container,Procyon,none,DFD,24140,4,ff
24,15,break bulk,Junction,perishable,DFD,12778,2,f
24,50,dry bulk,Nusku,perishable,DES,134126,6,MMM
24,30,wet bulk,Nusku,none,FAS,59205,6,MMM
24,80,break bulk,Nusku,flamable+,CIF,137471,6,MMM
24,70,break bulk,Nusku,none,FOB,215526,6,MMM
24,80,RO/RO,Nusku,none,CIF,156372,6,MMM
24,4,break bulk,Inferno,none,CIF,12793,5,f--
24,6,container,Inferno,none,DEQ,20149,5,f--
24,20,break bulk,Prometheus,biohazard+,CIF,22615,2,f
24,10,wet bulk,Prometheus,none,DES,12100,2,f
24,100,dry bulk,Prometheus,none,FOB,81561,2,f
24,70,container,Prometheus,none,CIF,80285,2,f
24,30,container,Prometheus,fragile+,CIF,33908,2,f
24,40,break bulk,Prometheus,none,FOB,40080,2,f
24,50,break bulk,Prometheus,none,CIF,31937,2,f
24,40,container,Prometheus,none,CIF,34930,2,f
24,80,break bulk,Prometheus,none,EXW,52124,2,f
24,60,break bulk,Prometheus,none,CIF,55343,2,f
24,70,break bulk,Prometheus,none,FOB,84318,2,f
24,40,dry bulk,Prometheus,fragile,DES,44299,2,f
25,30,RO/RO,Junction,none,CIF,34108,2,f
25,15,break bulk,Junction,fragile+++,CIF,21762,2,f
25,60,wet bulk,Nusku,none,CIF,159228,6,MMM
25,40,break bulk,Nusku,none,CIF,153116,6,MMM
25,80,wet bulk,Nusku,radioactive,CIF,169440,6,MMM
25,80,RO/RO,Prometheus,none,FAS,22834,2,f
25,50,dry bulk,Prometheus,none,CIF,34962,2,f
25,70,break bulk,Prometheus,none,EXW,72257,2,f
25,50,break bulk,Prometheus,none,CIF,56137,2,f
25,60,break bulk,Prometheus,perishable++,FOB,65734,2,f
25,70,break bulk,Prometheus,none,DFD,70959,2,f
25,80,container,Prometheus,none,CIF,38556,2,f
25,30,break bulk,Prometheus,none,CIF,35923,2,f
25,35,dry bulk,Peraspera,none,DES,41151,2,f
25,2,break bulk,Ys,none,CIF,7676,6,fff
25,3,container,Ys,none,FAS,11455,6,fff
26,5,break bulk,Junction,flamable+++,EXW,5792,2,f
26,15,break bulk,Junction,valuable,FOB,18876,2,f
26,20,dry bulk,Barnard,fragile+++,CIF,23958,2,M
26,40,break bulk,Barnard,biohazard+,CIF,42379,2,M
26,50,break bulk,Nusku,none,CIF,135234,6,MMM
26,90,break bulk,Nusku,none,FAS,141247,6,MMM
26,50,break bulk,Nusku,none,CIF,127066,6,MMM
26,9,wet bulk,Inferno,none,FOB,23278,5,f--
26,20,dry bulk,Prometheus,corrosive+,CIF,26427,2,f
26,60,dry bulk,Prometheus,none,CIF,51713,2,f
26,70,wet bulk,Prometheus,none,EXW,83691,2,f
26,90,container,Prometheus,none,DEQ,69595,2,f
26,80,break bulk,Prometheus,perishable+,CIF,35401,2,f
26,40,container,Prometheus,corrosive+,CIF,49381,2,f
26,80,break bulk,Prometheus,none,DFD,35401,2,f
26,70,RO/RO,Prometheus,none,CIF,84520,2,f
26,70,wet bulk,Prometheus,flamable+,CIF,53172,2,f
26,80,dry bulk,Prometheus,none,CIF,48236,2,f
26,70,break bulk,Prometheus,flamable+++,CIF,88314,2,f
26,70,break bulk,Prometheus,flamable,CIF,88755,2,f
26,20,break bulk,Prometheus,none,FOB,20462,2,f
26,25,break bulk,Peraspera,corrosive++,DFD,21290,2,f
26,40,dry bulk,Peraspera,corrosive,CIF,32510,2,f
26,6,break bulk,Procyon,none,CIF,14625,4,ff
27,20,dry bulk,Nusku,flamable++,DES,57354,6,MMM
27,80,container,Nusku,explosive+,CIF,165059,6,MMM
27,40,break bulk,Nusku,none,CIF,87776,6,MMM
27,40,dry bulk,Nusku,flamable++,CIF,120240,6,MMM
27,70,wet bulk,Nusku,none,CIF,216769,6,MMM
27,60,break bulk,Nusku,flamable+++,CIF,166029,6,MMM
27,2,break bulk,Ember,none,CIF,4391,4,f-
27,7,break bulk,Hades,restricted,CIF,28798,4,f-
27,10,break bulk,Prometheus,none,CIF,13311,2,f
27,60,break bulk,Prometheus,none,CIF,44453,2,f
27,80,dry bulk,Prometheus,perishable,DFD,47735,2,f
27,20,dry bulk,Prometheus,none,CIF,19118,2,f
27,30,dry bulk,Prometheus,none,CIF,30478,2,f
27,40,dry bulk,Prometheus,none,DEQ,41758,2,f
27,70,container,Prometheus,perishable++,CIF,93193,2,f
27,80,dry bulk,Prometheus,none,DFD,25237,2,f
27,60,break bulk,Prometheus,none,CIF,58973,2,f
27,50,break bulk,Prometheus,none,CIF,34962,2,f
27,80,break bulk,Prometheus,none,CIF,62756,2,f
27,80,dry bulk,Prometheus,none,DFD,55729,2,f
27,90,dry bulk,Prometheus,none,CIF,60836,2,f
27,50,dry bulk,Prometheus,none,FOB,38961,2,f
27,20,wet bulk,Peraspera,corrosive+++,CIF,27685,2,f
27,40,dry bulk,Mirabilis,none,CIF,235147,10,fffff
27,8,break bulk,Procyon,none,CIF,18392,4,ff
