Day,dT,Type,Destination,Handling,Terms,Expected bid,Distance,route
7,40,break bulk,Ensulur,none,EXW,51951,2,m
7,80,container,Ensulur,explosive,CIF,126249,2,m
7,40,break bulk,Ensulur,fragile,DES,55919,2,m
7,60,wet bulk,Ensulur,radioactive,CIF,89705,2,m
7,60,break bulk,Ensulur,none,FOB,84984,2,m
7,100,dry bulk,Ensulur,none,CIF,123827,2,m
7,40,break bulk,Ensulur,valuable,CIF,63003,2,m
7,70,break bulk,Ensulur,perishable,FOB,102424,2,m
7,70,dry bulk,Ensulur,none,DES,124037,2,m
7,70,break bulk,Ensulur,living++,CIF,116915,2,m
7,90,dry bulk,Ensulur,none,CIF,186983,2,m
7,40,dry bulk,Ensulur,corrosive,CIF,63003,2,m
7,20,break bulk,Ensulur,explosive,CIF,21736,2,m
7,90,break bulk,Ensulur,none,FOB,129757,2,m
7,30,break bulk,Ensulur,none,CIF,45172,2,m
7,80,break bulk,Ensulur,none,EXW,130640,2,m
7,60,break bulk,Ensulur,fragile,DEQ,102226,2,m
7,50,break bulk,Ensulur,corrosive++,CIF,86985,2,m
7,20,dry bulk,Ensulur,explosive+,CIF,17680,2,m
7,50,dry bulk,Ensulur,none,DFD,83735,2,m
7,70,wet bulk,Ensulur,none,CIF,137004,2,m
7,70,dry bulk,Ensulur,none,FOB,137983,2,m
7,80,dry bulk,Dashinur,none,CIF,315622,5,mmm
7,50,container,Urima,flamable++,DEQ,395648,9,mmmmmmm
7,80,break bulk,Urima,none,CIF,590349,9,mmmmmmm
7,60,break bulk,Urima,living+,FAS,537050,9,mmmmmmm
7,40,break bulk,Urima,none,FOB,331771,9,mmmmmmm
7,50,break bulk,Urima,none,DFD,406058,9,mmmmmmm
7,100,container,Urima,none,DEQ,557297,9,mmmmmmm
7,90,break bulk,Urima,none,CIF,816414,9,mmmmmmm
7,50,break bulk,Shashamak,none,CIF,123954,3,mm
7,70,wet bulk,Shashamak,corrosive+,DES,209497,3,mm
7,40,break bulk,Shashamak,biohazard+++,CIF,116737,3,mm
7,90,dry bulk,Shashamak,corrosive+++,CIF,227074,3,mm
7,60,break bulk,Shashamak,none,CIF,173459,3,mm
8,90,break bulk,Ensulur,none,CIF,181426,2,m
8,20,break bulk,Ensulur,fragile,CIF,21736,2,m
8,40,break bulk,Ensulur,none,DFD,68919,2,m
8,90,break bulk,Ensulur,none,CIF,136966,2,m
8,60,break bulk,Ensulur,valuable,DES,125626,2,m
8,100,break bulk,Ensulur,valuable+++,DEQ,150529,2,m
8,60,break bulk,Ensulur,none,DES,100820,2,m
8,80,wet bulk,Ensulur,none,CIF,86729,2,m
8,30,wet bulk,Ensulur,corrosive+,DEQ,45832,2,m
8,50,wet bulk,Ensulur,explosive,DFD,91335,2,m
8,30,break bulk,Ensulur,none,DES,47024,2,m
8,40,break bulk,Ensulur,none,CIF,63003,2,m
8,40,RO/RO,Ensulur,none,FOB,71387,2,m
8,80,container,Ensulur,fragile+,CIF,127694,2,m
8,10,RO/RO,Ensulur,none,FAS,13455,2,m
8,80,break bulk,Ensulur,none,CIF,91669,2,m
8,50,break bulk,Ensulur,none,FAS,78287,2,m
8,30,break bulk,Ensulur,fragile,CIF,45172,2,m
8,40,container,Ensulur,corrosive,DFD,80555,2,m
8,60,break bulk,Ensulur,perishable+,CIF,90526,2,m
8,90,break bulk,Ensulur,none,DES,153638,2,m
8,50,break bulk,Ensulur,none,FOB,87062,2,m
8,20,break bulk,Ensulur,none,CIF,19266,2,m
8,50,container,Ensulur,perishable+,CIF,80485,2,m
8,60,wet bulk,Ensulur,none,CIF,104525,2,m
8,60,break bulk,Ensulur,none,CIF,89705,2,m
8,60,container,Ensulur,fragile,CIF,93410,2,m
8,60,dry bulk,Ensulur,fragile,CIF,108230,2,m
8,70,break bulk,Ensulur,none,CIF,124037,2,m
8,40,dry bulk,Ensulur,none,CIF,70413,2,m
8,10,break bulk,Ensulur,none,CIF,10498,2,m
8,10,wet bulk,Ensulur,none,CIF,15438,2,m
8,10,break bulk,Ensulur,none,CIF,14820,2,m
8,50,RO/RO,Ensulur,flamable+++,FOB,73985,2,m
8,50,break bulk,Ensulur,none,FOB,87062,2,m
8,50,dry bulk,Ensulur,none,EXW,76700,2,m
8,70,wet bulk,Ensulur,none,FOB,113413,2,m
8,10,wet bulk,Ensulur,explosive,FOB,11733,2,m
8,90,break bulk,Ensulur,none,CIF,159196,2,m
8,60,break bulk,Ensulur,none,CIF,100820,2,m
8,60,wet bulk,Ensulur,none,DES,86000,2,m
8,70,container,Ensulur,none,CIF,111069,2,m
8,50,break bulk,Ensulur,perishable,FAS,69512,2,m
8,80,break bulk,Ensulur,none,DEQ,80894,2,m
8,90,break bulk,Ensulur,none,CIF,164753,2,m
8,70,break bulk,Ensulur,none,DFD,116915,2,m
8,40,wet bulk,Ensulur,none,CIF,60533,2,m
8,50,break bulk,Ensulur,none,CIF,85724,2,m
8,50,dry bulk,Ensulur,none,CIF,64111,2,m
8,80,break bulk,Ensulur,none,DES,141069,2,m
8,50,wet bulk,Ensulur,explosive++,DES,84510,2,m
8,40,break bulk,Ensulur,none,DEQ,63719,2,m
8,70,break bulk,Ensulur,flamable+++,CIF,137093,2,m
8,80,wet bulk,Ensulur,none,CIF,121309,2,m
8,50,dry bulk,Ensulur,none,FOB,60737,2,m
8,20,break bulk,Ensulur,none,DFD,16380,2,m
8,30,break bulk,Ensulur,perishable,DES,53399,2,m
8,60,dry bulk,Ensulur,none,FOB,70944,2,m
8,60,break bulk,Ensulur,none,CIF,89705,2,m
8,30,break bulk,Ensulur,none,DES,47024,2,m
8,20,container,Ensulur,perishable, explosive,DFD,17199,2,m
8,50,break bulk,Ensulur,perishable++,CIF,93485,2,m
8,70,wet bulk,Ensulur,none,CIF,137004,2,m
8,80,break bulk,Ensulur,none,CIF,150949,2,m
8,10,wet bulk,Ensulur,none,DES,14820,2,m
8,50,container,Ensulur,none,CIF,85724,2,m
8,40,break bulk,Ensulur,perishable+,CIF,71519,2,m
8,60,dry bulk,Ensulur,none,CIF,82295,2,m
8,70,dry bulk,Ensulur,none,DES,128359,2,m
8,50,dry bulk,Ensulur,perishable,CIF,79549,2,m
8,70,dry bulk,Ensulur,none,DFD,126015,2,m
8,80,wet bulk,Ensulur,flamable,CIF,121309,2,m
8,30,wet bulk,Ensulur,flamable+++,DEQ,58739,2,m
8,80,break bulk,Ensulur,none,FOB,96204,2,m
8,60,break bulk,Ensulur,none,DFD,110026,2,m
8,50,break bulk,Ensulur,perishable+++,CIF,98160,2,m
8,10,break bulk,Ensulur,none,FAS,14625,2,m
8,20,container,Ensulur,none,CIF,19266,2,m
8,60,container,Ensulur,none,CIF,93410,2,m
8,60,break bulk,Ensulur,none,FOB,84984,2,m
8,70,break bulk,Ensulur,none,CIF,132682,2,m
8,80,break bulk,Ensulur,none,FOB,82164,2,m
8,80,break bulk,Ensulur,none,CIF,101549,2,m
8,60,dry bulk,Ensulur,flamable+++,FOB,94426,2,m
8,30,wet bulk,Ensulur,none,CIF,45172,2,m
8,30,wet bulk,Ensulur,corrosive+++,EXW,56287,2,m
8,60,dry bulk,Ensulur,none,CIF,97115,2,m
8,30,break bulk,Ensulur,none,CIF,39614,2,m
8,40,break bulk,Ensulur,biohazard,CIF,67943,2,m
8,40,break bulk,Ensulur,none,CIF,75353,2,m
8,30,container,Ensulur,perishable,DFD,41737,2,m
8,100,dry bulk,Ensulur,flamable++,DES,123211,2,m
8,80,break bulk,Ensulur,none,CIF,111429,2,m
8,60,RO/RO,Ensulur,explosive,CIF,89705,2,m
8,100,wet bulk,Ensulur,none,FAS,105610,2,m
8,100,wet bulk,Ensulur,none,CIF,136177,2,m
8,50,break bulk,Ensulur,none,CIF,76461,2,m
8,10,break bulk,Ensulur,valuable,CIF,12350,2,m
8,30,wet bulk,Ensulur,none,FOB,46304,2,m
8,10,dry bulk,Ensulur,fragile,CIF,11733,2,m
8,50,dry bulk,Ensulur,perishable+,CIF,86985,2,m
8,100,RO/RO,Ensulur,none,FOB,134860,2,m
8,30,wet bulk,Ensulur,flamable,DEQ,55349,2,m
8,30,wet bulk,Ensulur,none,CIF,52582,2,m
8,10,break bulk,Ensulur,fragile,CIF,11115,2,m
8,10,break bulk,Dashinur,corrosive,CIF,30875,5,mmm
8,40,dry bulk,Dashinur,flamable+++,CIF,160437,5,mmm
8,20,break bulk,Dashinur,flamable+,CIF,57200,5,mmm
8,40,dry bulk,Dashinur,none,DFD,159297,5,mmm
8,60,dry bulk,Urima,none,FOB,461399,9,mmmmmmm
8,80,break bulk,Urima,none,CIF,545889,9,mmmmmmm
8,80,RO/RO,Urima,biohazard++,DEQ,603351,9,mmmmmmm
8,50,break bulk,Urima,none,CIF,385755,9,mmmmmmm
8,50,break bulk,Urima,none,CIF,427436,9,mmmmmmm
8,30,break bulk,Urima,none,CIF,219944,9,mmmmmmm
8,50,break bulk,Urima,fragile,EXW,273315,9,mmmmmmm
8,50,break bulk,Urima,living++,CIF,391433,9,mmmmmmm
8,90,break bulk,Shashamak,living+,CIF,207486,3,mm
8,50,wet bulk,Shashamak,none,DFD,149978,3,mm
8,70,break bulk,Shashamak,living++,CIF,202672,3,mm
8,60,wet bulk,Shashamak,corrosive++,DEQ,130293,3,mm
8,70,RO/RO,Shashamak,corrosive+++,DEQ,207924,3,mm
8,50,wet bulk,Shashamak,perishable,CIF,133217,3,mm
8,50,break bulk,Shashamak,flamable+++,DES,152358,3,mm
8,70,break bulk,Shashamak,none,CIF,173087,3,mm
8,60,break bulk,Tunshaon Tyo,none,CIF,313573,6,mmmm
9,50,break bulk,Ensulur,fragile+++,CIF,84510,2,m
9,80,break bulk,Ensulur,fragile,CIF,106489,2,m
9,90,break bulk,Ensulur,none,CIF,170311,2,m
9,60,RO/RO,Ensulur,flamable+,CIF,110026,2,m
9,40,break bulk,Ensulur,living+,CIF,71519,2,m
9,50,break bulk,Ensulur,none,CIF,76461,2,m
9,50,break bulk,Ensulur,fragile+++,CIF,94747,2,m
9,60,break bulk,Ensulur,flamable+,DES,113926,2,m
9,40,break bulk,Ensulur,perishable+++,DES,69635,2,m
9,20,RO/RO,Ensulur,corrosive++,CIF,15080,2,m
9,40,break bulk,Ensulur,none,CIF,58063,2,m
9,80,break bulk,Ensulur,none,DFD,127694,2,m
9,40,break bulk,Ensulur,none,FOB,55007,2,m
9,90,break bulk,Ensulur,fragile++,FOB,161724,2,m
9,60,break bulk,Ensulur,none,DEQ,98326,2,m
9,40,wet bulk,Ensulur,none,CIF,63003,2,m
9,20,dry bulk,Ensulur,none,CIF,26676,2,m
9,40,break bulk,Ensulur,none,CIF,63003,2,m
9,60,dry bulk,Ensulur,none,DEQ,94426,2,m
9,50,dry bulk,Ensulur,radioactive+,CIF,77235,2,m
9,60,break bulk,Ensulur,flamable,CIF,108230,2,m
9,80,RO/RO,Ensulur,valuable++,DFD,151903,2,m
9,50,RO/RO,Ensulur,none,CIF,76461,2,m
9,60,RO/RO,Ensulur,none,DFD,98326,2,m
9,70,dry bulk,Ensulur,fragile+,CIF,144215,2,m
9,30,break bulk,Ensulur,none,CIF,50729,2,m
9,80,container,Ensulur,none,FOB,91524,2,m
9,10,dry bulk,Ensulur,perishable,CIF,12968,2,m
9,80,dry bulk,Ensulur,none,DEQ,143294,2,m
9,60,container,Ensulur,none,DFD,102226,2,m
9,80,dry bulk,Ensulur,none,CIF,121309,2,m
9,30,break bulk,Ensulur,corrosive++,CIF,43649,2,m
9,40,break bulk,Ensulur,valuable++,CIF,66319,2,m
9,70,break bulk,Ensulur,none,CIF,115392,2,m
9,30,container,Ensulur,none,CIF,58139,2,m
9,40,wet bulk,Ensulur,none,FOB,64367,2,m
9,70,break bulk,Ensulur,none,CIF,111069,2,m
9,10,wet bulk,Ensulur,none,DES,12350,2,m
9,30,break bulk,Ensulur,none,CIF,45172,2,m
9,50,dry bulk,Ensulur,none,CIF,76461,2,m
9,70,break bulk,Ensulur,explosive+,DES,144215,2,m
9,60,dry bulk,Ensulur,fragile++,CIF,121726,2,m
9,30,break bulk,Ensulur,none,DEQ,49499,2,m
9,30,break bulk,Ensulur,perishable,CIF,45172,2,m
9,10,break bulk,Ensulur,flamable+,CIF,17550,2,m
9,40,break bulk,Ensulur,flamable++,DEQ,72365,2,m
9,60,break bulk,Ensulur,perishable,CIF,108230,2,m
9,70,break bulk,Ensulur,none,FAS,101128,2,m
9,50,break bulk,Ensulur,flamable++,CIF,83735,2,m
9,30,break bulk,Ensulur,none,FAS,49814,2,m
9,90,dry bulk,Ensulur,none,FOB,150817,2,m
9,50,RO/RO,Ensulur,corrosive++,CIF,80485,2,m
9,20,RO/RO,Ensulur,none,CIF,20501,2,m
9,40,dry bulk,Ensulur,none,CIF,55593,2,m
9,80,container,Ensulur,living+,CIF,86094,2,m
9,50,break bulk,Ensulur,none,CIF,82636,2,m
9,60,break bulk,Ensulur,none,CIF,93410,2,m
9,100,break bulk,Ensulur,none,CIF,92952,2,m
9,10,break bulk,Ensulur,none,CIF,14820,2,m
9,70,break bulk,Ensulur,valuable+,FOB,128359,2,m
9,30,break bulk,Ensulur,none,CIF,50729,2,m
9,50,RO/RO,Ensulur,none,CIF,82636,2,m
9,50,break bulk,Ensulur,flamable+,EXW,89987,2,m
9,50,break bulk,Ensulur,corrosive++,FOB,70735,2,m
9,30,break bulk,Ensulur,flamable,DFD,47879,2,m
9,60,break bulk,Ensulur,restricted+,CIF,393303,2,m
9,10,RO/RO,Ensulur,fragile+,CIF,10400,2,m
9,60,break bulk,Ensulur,living+++,DES,103242,2,m
9,90,dry bulk,Ensulur,none,FOB,156082,2,m
9,50,RO/RO,Ensulur,explosive+++,CIF,77685,2,m
9,70,break bulk,Ensulur,none,CIF,111069,2,m
9,50,break bulk,Ensulur,flamable,EXW,89987,2,m
9,30,wet bulk,Ensulur,none,DES,35909,2,m
9,70,break bulk,Ensulur,none,CIF,124037,2,m
9,60,RO/RO,Ensulur,perishable+++,DEQ,116739,2,m
9,60,container,Ensulur,fragile+,DES,125626,2,m
9,70,break bulk,Ensulur,fragile+++,CIF,146648,2,m
9,70,break bulk,Ensulur,perishable++,CIF,121465,2,m
9,60,dry bulk,Ensulur,none,CIF,104525,2,m
9,60,break bulk,Ensulur,valuable+++,CIF,107337,2,m
9,50,break bulk,Ensulur,none,CIF,67199,2,m
9,60,break bulk,Ensulur,none,DES,89705,2,m
9,20,break bulk,Ensulur,explosive+,DES,24180,2,m
9,100,RO/RO,Ensulur,none,CIF,111477,2,m
9,20,RO/RO,Ensulur,none,FOB,8892,2,m
9,70,dry bulk,Ensulur,perishable+,CIF,116915,2,m
9,60,wet bulk,Ensulur,none,DEQ,102226,2,m
9,20,break bulk,Ensulur,fragile++,FOB,15080,2,m
9,20,container,Ensulur,flamable++,CIF,25480,2,m
9,50,break bulk,Dashinur,none,FOB,181092,5,mmm
9,100,dry bulk,Dashinur,none,CIF,232379,5,mmm
9,40,break bulk,Dashinur,corrosive+++,CIF,180912,5,mmm
9,40,container,Urima,none,DES,283513,9,mmmmmmm
9,30,dry bulk,Urima,none,CIF,228280,9,mmmmmmm
9,40,dry bulk,Urima,none,CIF,272398,9,mmmmmmm
9,40,wet bulk,Urima,fragile,DES,251635,9,mmmmmmm
9,60,dry bulk,Urima,none,CIF,487032,9,mmmmmmm
9,70,wet bulk,Urima,flamable+++,DES,509424,9,mmmmmmm
9,30,break bulk,Urima,none,CIF,219944,9,mmmmmmm
9,70,break bulk,Shashamak,none,FAS,182405,3,mm
9,80,container,Shashamak,none,DES,159733,3,mm
9,50,dry bulk,Shashamak,none,CIF,133217,3,mm
10,70,break bulk,Ensulur,none,FAS,97033,2,m
10,40,break bulk,Ensulur,none,DES,67943,2,m
10,70,break bulk,Ensulur,none,CIF,132682,2,m
10,60,break bulk,Ensulur,none,DES,108230,2,m
10,40,wet bulk,Ensulur,none,FOB,69047,2,m
10,30,break bulk,Ensulur,corrosive+,CIF,47549,2,m
10,30,dry bulk,Ensulur,none,DFD,53399,2,m
10,60,RO/RO,Ensulur,perishable+,CIF,102226,2,m
10,40,wet bulk,Ensulur,none,CIF,65473,2,m
10,20,RO/RO,Ensulur,corrosive++,CIF,15080,2,m
10,50,dry bulk,Ensulur,none,CIF,73374,2,m
10,70,break bulk,Ensulur,flamable+++,CIF,127538,2,m
10,20,wet bulk,Ensulur,none,CIF,19266,2,m
10,50,break bulk,Ensulur,none,CIF,85724,2,m
10,50,container,Ensulur,radioactive++,CIF,93485,2,m
10,50,break bulk,Ensulur,none,DES,85724,2,m
10,60,break bulk,Ensulur,none,CIF,93410,2,m
10,50,break bulk,Ensulur,none,CIF,91899,2,m
10,80,break bulk,Ensulur,perishable+,CIF,117294,2,m
10,20,dry bulk,Ensulur,fragile+++,CIF,24024,2,m
10,60,break bulk,Ensulur,none,FOB,84984,2,m
10,40,dry bulk,Ensulur,none,CIF,63003,2,m
10,20,break bulk,Ensulur,perishable+,CIF,22880,2,m
10,30,break bulk,Ensulur,none,CIF,45172,2,m
10,30,wet bulk,Ensulur,flamable+,DEQ,45832,2,m
10,30,break bulk,Ensulur,none,CIF,43319,2,m
10,10,break bulk,Ensulur,none,CIF,14820,2,m
10,90,break bulk,Ensulur,corrosive+,CIF,150024,2,m
10,80,dry bulk,Ensulur,none,CIF,96609,2,m
10,20,break bulk,Ensulur,none,FAS,18252,2,m
10,60,break bulk,Ensulur,none,EXW,76947,2,m
10,40,break bulk,Ensulur,none,CIF,65473,2,m
10,50,break bulk,Ensulur,none,CIF,88811,2,m
10,80,break bulk,Ensulur,none,FOB,119604,2,m
10,10,break bulk,Ensulur,none,CIF,14203,2,m
10,70,break bulk,Ensulur,perishable++,CIF,126015,2,m
10,20,dry bulk,Ensulur,fragile++,CIF,18980,2,m
10,70,dry bulk,Ensulur,none,CIF,119714,2,m
10,50,break bulk,Ensulur,none,DFD,80485,2,m
10,50,container,Ensulur,none,CIF,82636,2,m
10,100,dry bulk,Ensulur,flamable,DEQ,149844,2,m
10,60,container,Ensulur,none,CIF,108230,2,m
10,70,break bulk,Ensulur,none,CIF,119714,2,m
10,60,break bulk,Ensulur,living+,DEQ,123717,2,m
10,60,wet bulk,Ensulur,living+,FAS,108230,2,m
10,20,container,Ensulur,none,CIF,15561,2,m
10,40,wet bulk,Ensulur,none,EXW,49741,2,m
10,20,break bulk,Ensulur,fragile,FOB,13091,2,m
10,50,break bulk,Ensulur,none,FOB,75362,2,m
10,40,break bulk,Ensulur,radioactive++,CIF,68919,2,m
10,90,break bulk,Ensulur,none,CIF,192541,2,m
10,40,break bulk,Ensulur,perishable,CIF,55593,2,m
10,70,RO/RO,Ensulur,none,DFD,157865,2,m
10,40,dry bulk,Ensulur,none,FOB,59687,2,m
10,30,break bulk,Ensulur,none,CIF,37762,2,m
10,70,container,Ensulur,explosive,DES,103265,2,m
10,60,container,Ensulur,valuable,CIF,78590,2,m
10,90,break bulk,Ensulur,valuable+++,CIF,145241,2,m
10,30,break bulk,Ensulur,corrosive+++,CIF,58117,2,m
10,40,break bulk,Ensulur,none,DES,65473,2,m
10,40,break bulk,Ensulur,none,DES,67943,2,m
10,60,container,Ensulur,flamable+,CIF,94426,2,m
10,20,break bulk,Ensulur,none,CIF,21736,2,m
10,60,container,Ensulur,none,DFD,94426,2,m
10,10,break bulk,Ensulur,corrosive+,DES,14950,2,m
10,100,break bulk,Ensulur,none,CIF,111477,2,m
10,40,wet bulk,Ensulur,none,CIF,77823,2,m
10,70,dry bulk,Ensulur,none,CIF,111069,2,m
10,30,container,Ensulur,fragile+++,FOB,41699,2,m
10,70,dry bulk,Ensulur,flamable+,DES,116915,2,m
10,50,break bulk,Ensulur,none,CIF,73374,2,m
10,60,dry bulk,Ensulur,none,FOB,77964,2,m
10,60,break bulk,Ensulur,living++,CIF,98326,2,m
10,40,wet bulk,Ensulur,valuable,CIF,58063,2,m
10,30,dry bulk,Ensulur,none,DEQ,49499,2,m
10,30,RO/RO,Ensulur,corrosive,CIF,47024,2,m
10,70,dry bulk,Ensulur,fragile+,CIF,135115,2,m
10,70,dry bulk,Ensulur,perishable,CIF,128359,2,m
10,90,break bulk,Ensulur,none,CIF,181426,2,m
10,80,wet bulk,Ensulur,none,CIF,96609,2,m
10,90,dry bulk,Ensulur,none,FOB,135022,2,m
10,60,wet bulk,Ensulur,radioactive+,CIF,90526,2,m
10,80,break bulk,Ensulur,none,CIF,136129,2,m
10,100,break bulk,Ensulur,none,DFD,136844,2,m
10,50,break bulk,Ensulur,none,DEQ,77235,2,m
10,40,container,Ensulur,perishable,DES,66319,2,m
10,80,RO/RO,Ensulur,corrosive,FAS,77484,2,m
10,70,break bulk,Ensulur,none,DEQ,148765,2,m
10,10,break bulk,Ensulur,living+,CIF,11700,2,m
10,70,break bulk,Ensulur,none,CIF,115392,2,m
10,70,dry bulk,Ensulur,none,CIF,124037,2,m
10,40,break bulk,Ensulur,none,CIF,60533,2,m
10,50,RO/RO,Ensulur,biohazard,DFD,94747,2,m
10,50,container,Ensulur,none,CIF,76461,2,m
10,30,break bulk,Urima,fragile+++,CIF,206241,9,mmmmmmm
10,40,break bulk,Urima,perishable+++,CIF,313356,9,mmmmmmm
10,50,break bulk,Urima,none,DEQ,332933,9,mmmmmmm
10,50,break bulk,Urima,none,CIF,455224,9,mmmmmmm
10,40,container,Urima,radioactive,DEQ,310135,9,mmmmmmm
10,60,break bulk,Urima,none,CIF,503705,9,mmmmmmm
10,30,break bulk,Urima,none,DES,211608,9,mmmmmmm
10,50,container,Shashamak,none,DFD,135353,3,mm
10,90,dry bulk,Shashamak,none,DES,247130,3,mm
10,20,break bulk,Shashamak,none,DES,19637,3,mm
10,30,break bulk,Shashamak,none,CIF,81651,3,mm
10,20,dry bulk,Shashamak,none,FOB,30888,3,mm
10,50,break bulk,Shashamak,none,DEQ,120728,3,mm
10,80,wet bulk,Shashamak,fragile++,CIF,214940,3,mm
10,30,break bulk,Tunshaon Tyo,perishable,DFD,162064,6,mmmm
11,50,break bulk,Ensulur,perishable,CIF,82636,2,m
11,40,wet bulk,Ensulur,none,CIF,63003,2,m
11,50,break bulk,Ensulur,none,DFD,93485,2,m
11,90,dry bulk,Ensulur,none,DES,148081,2,m
11,70,dry bulk,Ensulur,none,CIF,124037,2,m
11,40,wet bulk,Ensulur,none,CIF,50653,2,m
11,30,break bulk,Ensulur,none,CIF,56287,2,m
11,70,dry bulk,Ensulur,none,CIF,106747,2,m
11,60,container,Ensulur,none,CIF,97115,2,m
11,60,break bulk,Ensulur,valuable+,CIF,94426,2,m
11,30,break bulk,Ensulur,perishable+,CIF,57299,2,m
11,80,dry bulk,Ensulur,none,DES,141069,2,m
11,70,dry bulk,Ensulur,none,EXW,107113,2,m
11,30,dry bulk,Ensulur,none,DES,50729,2,m
11,20,container,Ensulur,none,CIF,20501,2,m
11,90,break bulk,Ensulur,none,FOB,166612,2,m
11,50,break bulk,Ensulur,fragile++,DFD,95684,2,m
11,60,break bulk,Ensulur,fragile+++,FOB,102226,2,m
11,40,break bulk,Ensulur,none,CIF,60533,2,m
11,40,break bulk,Ensulur,none,CIF,65473,2,m
11,30,break bulk,Ensulur,none,CIF,50729,2,m
11,90,container,Ensulur,none,CIF,164753,2,m
11,60,break bulk,Ensulur,none,CIF,89705,2,m
11,80,break bulk,Ensulur,none,CIF,121309,2,m
11,40,break bulk,Ensulur,none,CIF,70413,2,m
11,40,wet bulk,Ensulur,none,CIF,72883,2,m
11,50,wet bulk,Ensulur,none,DES,91899,2,m
11,20,dry bulk,Ensulur,corrosive+++,FAS,21580,2,m
11,50,break bulk,Ensulur,none,FOB,89987,2,m
11,80,break bulk,Ensulur,fragile+,CIF,86094,2,m
11,60,container,Ensulur,none,CIF,108230,2,m
11,60,wet bulk,Ensulur,living+,CIF,110026,2,m
11,100,break bulk,Ensulur,none,DFD,123844,2,m
11,70,wet bulk,Ensulur,none,CIF,141327,2,m
11,70,wet bulk,Ensulur,none,CIF,145649,2,m
11,30,container,Ensulur,none,EXW,40417,2,m
11,40,break bulk,Ensulur,valuable++,CIF,81919,2,m
11,20,wet bulk,Ensulur,none,EXW,22763,2,m
11,60,dry bulk,Ensulur,valuable,CIF,93410,2,m
11,50,dry bulk,Ensulur,flamable++,CIF,77235,2,m
11,20,break bulk,Ensulur,fragile,CIF,15561,2,m
11,40,break bulk,Ensulur,none,CIF,67943,2,m
11,20,container,Ensulur,none,CIF,20501,2,m
11,50,RO/RO,Ensulur,valuable++,FOB,67485,2,m
11,70,dry bulk,Ensulur,none,CIF,128359,2,m
11,20,dry bulk,Ensulur,radioactive+++,CIF,19929,2,m
11,60,break bulk,Ensulur,none,CIF,97115,2,m
11,60,break bulk,Ensulur,none,FOB,99024,2,m
11,10,break bulk,Ensulur,fragile,CIF,15438,2,m
11,50,dry bulk,Ensulur,none,CIF,79549,2,m
11,50,container,Ensulur,living+++,DFD,106409,2,m
11,70,break bulk,Ensulur,none,DEQ,148765,2,m
11,50,break bulk,Ensulur,none,FOB,60737,2,m
11,100,break bulk,Ensulur,radioactive+,CIF,110844,2,m
11,40,break bulk,Ensulur,none,CIF,75353,2,m
11,50,container,Ensulur,none,CIF,76461,2,m
11,60,break bulk,Ensulur,explosive+,CIF,94426,2,m
11,20,wet bulk,Ensulur,none,CIF,16796,2,m
11,50,wet bulk,Ensulur,valuable+,DES,73985,2,m
11,80,dry bulk,Ensulur,valuable+++,CIF,128618,2,m
11,60,container,Ensulur,none,CIF,104525,2,m
11,30,dry bulk,Ensulur,none,DES,54434,2,m
11,40,break bulk,Ensulur,none,CIF,55593,2,m
11,50,dry bulk,Ensulur,none,DEQ,109735,2,m
11,30,break bulk,Ensulur,none,EXW,42074,2,m
11,50,break bulk,Ensulur,living,CIF,73374,2,m
11,50,break bulk,Ensulur,fragile+,CIF,73985,2,m
11,100,break bulk,Ensulur,none,FAS,117310,2,m
11,10,break bulk,Ensulur,none,DEQ,12350,2,m
11,20,break bulk,Ensulur,none,CIF,16796,2,m
11,60,break bulk,Ensulur,explosive+,FAS,89705,2,m
11,30,container,Ensulur,corrosive+++,FAS,57299,2,m
11,40,dry bulk,Ensulur,none,FOB,66707,2,m
11,60,break bulk,Ensulur,flamable++,CIF,117826,2,m
11,60,break bulk,Ensulur,none,CIF,100820,2,m
11,70,break bulk,Ensulur,none,CIF,115392,2,m
11,50,break bulk,Ensulur,none,DES,85724,2,m
11,30,container,Ensulur,none,CIF,48877,2,m
11,30,container,Ensulur,flamable,DES,47549,2,m
11,50,break bulk,Ensulur,none,CIF,76461,2,m
11,60,break bulk,Ensulur,flamable++,FAS,78590,2,m
11,10,break bulk,Ensulur,none,CIF,10498,2,m
11,90,dry bulk,Ensulur,none,DFD,185124,2,m
11,70,break bulk,Ensulur,fragile+,CIF,135115,2,m
11,50,container,Ensulur,perishable,FOB,88811,2,m
11,20,container,Ensulur,none,CIF,15561,2,m
11,10,break bulk,Ensulur,none,CIF,15438,2,m
11,90,wet bulk,Ensulur,living+,CIF,167574,2,m
11,30,container,Ensulur,none,CIF,56287,2,m
11,30,break bulk,Ensulur,flamable+++,FAS,39749,2,m
11,70,RO/RO,Ensulur,fragile,CIF,119714,2,m
11,60,wet bulk,Ensulur,flamable++,DES,86862,2,m
11,30,container,Ensulur,none,DFD,55349,2,m
11,50,break bulk,Ensulur,none,CIF,85724,2,m
11,20,container,Ensulur,none,CIF,22971,2,m
11,90,wet bulk,Ensulur,none,CIF,164753,2,m
11,60,RO/RO,Ensulur,perishable,CIF,111935,2,m
11,10,wet bulk,Ensulur,none,FAS,11115,2,m
11,50,break bulk,Ensulur,none,FAS,92912,2,m
11,60,dry bulk,Ensulur,living+,CIF,110026,2,m
11,30,break bulk,Ensulur,none,DES,37762,2,m
