Day,dT,Type,Destination,Handling,Terms,Expected bid,Distance,route
14,60,dry bulk,Prometheus,corrosive+,EXW,38782,2,f
14,60,break bulk,Prometheus,none,DFD,77168,2,f
14,80,break bulk,Prometheus,none,FOB,55020,2,f
14,80,container,Prometheus,living+,CIF,55729,2,f
14,10,break bulk,Prometheus,none,DES,10285,2,f
14,30,RO/RO,Prometheus,restricted+++,CIF,536404,2,f
14,60,dry bulk,Prometheus,none,DFD,65734,2,f
14,40,wet bulk,Prometheus,fragile,CIF,34930,2,f
14,10,break bulk,Prometheus,none,CIF,9075,2,f
14,90,break bulk,Prometheus,none,CIF,60836,2,f
14,40,wet bulk,Prometheus,none,DES,44610,2,f
14,40,dry bulk,Prometheus,none,CIF,39770,2,f
14,60,container,Prometheus,none,CIF,44453,2,f
14,70,container,Prometheus,fragile,CIF,88755,2,f
14,40,wet bulk,Prometheus,explosive,FAS,35482,2,f
14,20,break bulk,Prometheus,none,FOB,23910,2,f
14,100,wet bulk,Prometheus,flamable,FOB,67703,2,f
14,100,wet bulk,Prometheus,none,CIF,73753,2,f
14,20,break bulk,Prometheus,fragile+,CIF,21345,2,f
14,60,break bulk,Prometheus,none,DES,55343,2,f
14,30,break bulk,Prometheus,restricted+,CIF,97514,2,f
14,70,break bulk,Prometheus,living++,CIF,84300,2,f
14,40,break bulk,Prometheus,none,CIF,39770,2,f
14,70,break bulk,Prometheus,none,DFD,93193,2,f
14,40,break bulk,Prometheus,explosive+++,CIF,43747,2,f
14,60,break bulk,Prometheus,none,DES,58973,2,f
14,80,break bulk,Prometheus,none,EXW,21632,2,f
14,40,wet bulk,Prometheus,none,CIF,34930,2,f
14,60,RO/RO,Prometheus,living,CIF,66233,2,f
14,80,wet bulk,Prometheus,perishable,DES,50647,2,f
14,30,break bulk,Prometheus,none,FOB,22057,2,f
14,40,break bulk,Prometheus,none,CIF,37350,2,f
14,70,break bulk,Prometheus,none,FOB,80294,2,f
14,20,container,Prometheus,none,FOB,29658,2,f
14,50,break bulk,Prometheus,none,FOB,33214,2,f
14,50,dry bulk,Prometheus,none,CIF,53112,2,f
14,80,RO/RO,Prometheus,fragile+,CIF,60811,2,f
14,60,dry bulk,Prometheus,none,DFD,73357,2,f
14,50,wet bulk,Prometheus,none,CIF,47062,2,f
14,30,RO/RO,Prometheus,fragile+,CIF,22473,2,f
14,40,dry bulk,Prometheus,none,FOB,35482,2,f
14,90,break bulk,Prometheus,living,CIF,55391,2,f
14,30,break bulk,Prometheus,none,CIF,41368,2,f
14,90,container,Prometheus,none,CIF,93506,2,f
14,40,dry bulk,Prometheus,none,CIF,51870,2,f
14,40,RO/RO,Prometheus,none,CIF,51870,2,f
14,30,break bulk,Prometheus,none,DEQ,33908,2,f
14,40,wet bulk,Prometheus,none,CIF,49450,2,f
14,50,dry bulk,Prometheus,none,CIF,34962,2,f
14,70,dry bulk,Prometheus,none,CIF,63345,2,f
14,70,wet bulk,Prometheus,fragile+++,CIF,78997,2,f
14,60,break bulk,Prometheus,fragile++,DEQ,64871,2,f
14,60,dry bulk,Prometheus,none,DFD,65734,2,f
14,60,dry bulk,Prometheus,flamable++,CIF,42865,2,f
14,50,wet bulk,Prometheus,fragile++,FAS,19837,2,f
14,90,wet bulk,Prometheus,fragile++,DFD,57438,2,f
14,50,dry bulk,Prometheus,none,DEQ,49415,2,f
14,100,break bulk,Prometheus,living++,CIF,90146,2,f
14,60,break bulk,Prometheus,none,CIF,55343,2,f
14,90,RO/RO,Prometheus,fragile++,EXW,77171,2,f
14,10,break bulk,Prometheus,living++,CIF,10800,2,f
14,70,break bulk,Prometheus,corrosive,CIF,67580,2,f
14,50,break bulk,Prometheus,none,CIF,50087,2,f
14,40,break bulk,Prometheus,none,CIF,44610,2,f
14,90,wet bulk,Prometheus,biohazard,CIF,88061,2,f
14,15,break bulk,Peraspera,flamable+,CIF,24585,2,f
15,2,dry bulk,Hephaistos,none,DES,6022,5,f--
15,35,break bulk,Junction,valuable+,CIF,36539,2,f
15,20,break bulk,Barnard,none,DES,18296,2,M
15,35,wet bulk,Barnard,none,CIF,33225,2,M
15,60,dry bulk,Nusku,fragile++,CIF,106001,6,MMM
15,80,wet bulk,Nusku,flamable++,DES,101146,6,MMM
15,80,break bulk,Nusku,perishable++,EXW,117168,6,MMM
15,40,wet bulk,Nusku,none,DEQ,127137,6,MMM
15,50,dry bulk,Nusku,none,CIF,110731,6,MMM
15,50,break bulk,Nusku,explosive+,DFD,159335,6,MMM
15,50,break bulk,Nusku,valuable++,CIF,116883,6,MMM
15,40,dry bulk,Nusku,none,FOB,107583,6,MMM
15,6,break bulk,Inferno,none,CIF,18973,5,f--
15,6,break bulk,Inferno,none,CIF,20788,5,f--
15,2,wet bulk,Ember,none,CIF,5302,4,f-
15,40,container,Prometheus,none,CIF,42190,2,f
15,80,dry bulk,Prometheus,valuable+++,CIF,53059,2,f
15,60,break bulk,Prometheus,none,DFD,80980,2,f
15,30,break bulk,Prometheus,fragile+++,DEQ,24613,2,f
15,30,wet bulk,Prometheus,none,FAS,25506,2,f
15,30,break bulk,Prometheus,none,CIF,39553,2,f
15,70,container,Prometheus,none,CIF,105695,2,f
15,70,break bulk,Prometheus,flamable++,CIF,62066,2,f
15,50,dry bulk,Prometheus,fragile+,CIF,39886,2,f
15,10,break bulk,Prometheus,fragile++,DFD,9045,2,f
15,70,break bulk,Prometheus,none,DEQ,97640,2,f
15,40,dry bulk,Prometheus,none,CIF,34930,2,f
15,80,break bulk,Prometheus,fragile+,CIF,45565,2,f
15,50,wet bulk,Prometheus,fragile+,CIF,49415,2,f
15,50,break bulk,Prometheus,none,FOB,33214,2,f
15,20,dry bulk,Prometheus,flamable,CIF,31218,2,f
15,50,break bulk,Prometheus,fragile,DEQ,46239,2,f
15,50,container,Prometheus,radioactive+,CIF,49415,2,f
15,40,dry bulk,Prometheus,fragile+,CIF,49381,2,f
15,40,break bulk,Prometheus,none,EXW,27081,2,f
15,70,break bulk,Prometheus,none,DES,71815,2,f
15,20,break bulk,Prometheus,none,CIF,26379,2,f
15,40,container,Prometheus,flamable++,EXW,39770,2,f
15,50,break bulk,Prometheus,flamable,FAS,47583,2,f
15,30,container,Prometheus,none,CIF,25033,2,f
15,60,break bulk,Prometheus,none,DES,66233,2,f
15,50,dry bulk,Prometheus,none,FAS,53330,2,f
15,20,dry bulk,Prometheus,corrosive+++,FOB,25156,2,f
15,40,break bulk,Prometheus,none,CIF,44610,2,f
15,50,container,Prometheus,none,CIF,44037,2,f
15,40,break bulk,Prometheus,valuable+++,DFD,40169,2,f
15,60,break bulk,Prometheus,fragile++,FOB,69545,2,f
15,90,wet bulk,Prometheus,valuable++,CIF,86747,2,f
15,30,container,Prometheus,perishable++,CIF,28190,2,f
15,60,break bulk,Prometheus,none,DFD,69545,2,f
15,60,dry bulk,Prometheus,none,CIF,55343,2,f
15,50,dry bulk,Prometheus,none,CIF,34962,2,f
15,50,wet bulk,Prometheus,flamable+,CIF,46239,2,f
15,70,break bulk,Prometheus,perishable+++,CIF,92972,2,f
15,60,dry bulk,Prometheus,valuable+,FAS,33563,2,f
15,80,wet bulk,Prometheus,none,CIF,72436,2,f
15,60,break bulk,Prometheus,corrosive,CIF,62603,2,f
15,40,break bulk,Prometheus,fragile+++,CIF,46409,2,f
15,80,dry bulk,Prometheus,none,CIF,67596,2,f
15,40,dry bulk,Prometheus,corrosive,CIF,39770,2,f
15,30,RO/RO,Prometheus,fragile,CIF,30478,2,f
15,80,container,Prometheus,none,CIF,53076,2,f
15,60,wet bulk,Prometheus,none,DFD,80980,2,f
15,40,dry bulk,Prometheus,perishable+,EXW,33183,2,f
15,80,break bulk,Prometheus,explosive++,DES,58383,2,f
15,90,wet bulk,Prometheus,biohazard,DFD,84888,2,f
15,30,break bulk,Prometheus,none,CIF,23218,2,f
15,50,break bulk,Prometheus,none,CIF,37987,2,f
15,90,container,Prometheus,none,FOB,99176,2,f
15,30,break bulk,Prometheus,valuable+++,CIF,27536,2,f
15,40,break bulk,Prometheus,none,CIF,39770,2,f
15,50,break bulk,Prometheus,none,EXW,31466,2,f
15,50,RO/RO,Prometheus,none,FOB,50456,2,f
15,90,RO/RO,Prometheus,fragile,CIF,71726,2,f
15,40,wet bulk,Prometheus,none,EXW,37971,2,f
15,50,break bulk,Prometheus,none,CIF,41012,2,f
15,60,wet bulk,Prometheus,none,DFD,50488,2,f
15,30,break bulk,Prometheus,radioactive+,FAS,30478,2,f
15,50,break bulk,Prometheus,none,DEQ,30358,2,f
15,10,break bulk,Prometheus,none,CIF,10285,2,f
15,60,break bulk,Prometheus,none,DEQ,65734,2,f
15,40,dry bulk,Prometheus,explosive++,DEQ,27775,2,f
15,40,wet bulk,Prometheus,none,CIF,34930,2,f
15,60,wet bulk,Prometheus,none,DES,51713,2,f
15,80,break bulk,Prometheus,none,DES,28876,2,f
15,5,break bulk,Calgary,valuable,EXW,11428,5,f--
15,5,dry bulk,Calgary,none,CIF,14298,5,f--
15,40,break bulk,Peraspera,perishable+,CIF,41758,2,f
15,4,container,Procyon,corrosive++,CIF,8592,4,ff
16,20,break bulk,Barnard,none,FOB,15222,2,M
16,25,break bulk,Barnard,none,DES,23468,2,M
16,30,break bulk,Barnard,none,CIF,32331,2,M
16,40,break bulk,Barnard,none,DES,46683,2,M
16,2,break bulk,Agidda,none,DFD,5037,4,MM
16,2,break bulk,Agidda,none,DES,5207,4,MM
16,40,break bulk,Nusku,none,CIF,140048,6,MMM
16,30,dry bulk,Nusku,none,CIF,77389,6,MMM
16,70,break bulk,Nusku,flamable,EXW,204727,6,MMM
16,30,break bulk,Nusku,none,CIF,96991,6,MMM
16,60,dry bulk,Nusku,corrosive++,EXW,159228,6,MMM
16,80,dry bulk,Nusku,none,DES,130236,6,MMM
16,30,RO/RO,Nusku,valuable,CIF,77389,6,MMM
16,50,dry bulk,Nusku,none,FOB,127721,6,MMM
16,60,break bulk,Nusku,flamable,DFD,166029,6,MMM
16,50,break bulk,Nusku,living+++,CIF,141185,6,MMM
16,70,break bulk,Nusku,none,CIF,193900,6,MMM
16,40,break bulk,Nusku,none,CIF,140048,6,MMM
16,6,dry bulk,Hades,perishable+,CIF,18986,4,f-
16,50,dry bulk,Prometheus,perishable+,CIF,58944,2,f
16,40,dry bulk,Prometheus,corrosive,CIF,47030,2,f
16,80,dry bulk,Prometheus,fragile,DFD,21115,2,f
16,70,break bulk,Prometheus,corrosive+,CIF,88746,2,f
16,60,dry bulk,Prometheus,none,CIF,55343,2,f
16,70,container,Prometheus,none,DFD,106533,2,f
16,50,dry bulk,Prometheus,none,CIF,37987,2,f
16,40,break bulk,Prometheus,none,FAS,42379,2,f
16,40,break bulk,Prometheus,none,CIF,34930,2,f
16,50,break bulk,Prometheus,fragile,CIF,53112,2,f
16,60,break bulk,Prometheus,fragile++,CIF,77168,2,f
16,50,break bulk,Prometheus,none,CIF,34962,2,f
16,70,break bulk,Prometheus,none,CIF,76050,2,f
16,40,wet bulk,Prometheus,none,EXW,37971,2,f
16,40,break bulk,Prometheus,none,CIF,39770,2,f
16,100,break bulk,Prometheus,none,CIF,85853,2,f
16,20,break bulk,Prometheus,none,CIF,20328,2,f
16,40,dry bulk,Prometheus,none,CIF,37350,2,f
16,60,break bulk,Prometheus,fragile,CIF,33563,2,f
16,50,break bulk,Prometheus,corrosive,CIF,28912,2,f
16,20,break bulk,Prometheus,fragile+,CIF,22615,2,f
16,70,dry bulk,Prometheus,explosive+,DES,53172,2,f
16,40,break bulk,Prometheus,none,CIF,27670,2,f
16,50,dry bulk,Prometheus,none,DEQ,36710,2,f
16,60,break bulk,Prometheus,none,FAS,62922,2,f
16,20,container,Prometheus,radioactive,DEQ,30238,2,f
16,30,RO/RO,Prometheus,none,CIF,21403,2,f
16,60,break bulk,Prometheus,radioactive+,FAS,51713,2,f
16,50,wet bulk,Prometheus,valuable+++,EXW,47062,2,f
16,90,dry bulk,Prometheus,none,CIF,98951,2,f
16,10,break bulk,Prometheus,biohazard,CIF,7260,2,f
16,50,container,Prometheus,perishable+,CIF,52591,2,f
16,30,break bulk,Prometheus,fragile+,DEQ,29533,2,f
16,70,break bulk,Prometheus,none,FAS,80294,2,f
16,80,wet bulk,Prometheus,none,CIF,33716,2,f
16,60,break bulk,Prometheus,living,DES,50488,2,f
16,70,dry bulk,Prometheus,none,CIF,97225,2,f
16,90,RO/RO,Prometheus,flamable++,CIF,69595,2,f
16,80,container,Prometheus,none,CIF,43396,2,f
16,40,break bulk,Prometheus,none,EXW,33615,2,f
16,60,break bulk,Prometheus,flamable++,CIF,58111,2,f
16,30,container,Prometheus,living,DES,28190,2,f
16,60,wet bulk,Prometheus,fragile,CIF,69863,2,f
16,70,break bulk,Prometheus,none,FOB,72248,2,f
16,80,break bulk,Prometheus,none,EXW,52124,2,f
16,30,dry bulk,Prometheus,none,DFD,30096,2,f
16,20,wet bulk,Prometheus,none,CIF,23958,2,f
16,60,break bulk,Prometheus,perishable+,CIF,73357,2,f
16,60,RO/RO,Prometheus,valuable+++,CIF,72857,2,f
16,20,RO/RO,Prometheus,none,CIF,25168,2,f
16,20,RO/RO,Prometheus,none,CIF,21538,2,f
16,70,container,Prometheus,flamable,CIF,63345,2,f
16,10,dry bulk,Prometheus,none,CIF,9075,2,f
16,40,RO/RO,Prometheus,none,DES,39770,2,f
16,70,dry bulk,Prometheus,corrosive,DFD,88314,2,f
16,30,container,Prometheus,none,CIF,17773,2,f
16,30,break bulk,Prometheus,radioactive++,CIF,24379,2,f
16,50,break bulk,Prometheus,none,CIF,37987,2,f
16,70,RO/RO,Prometheus,biohazard++,CIF,106533,2,f
16,90,break bulk,Prometheus,none,FOB,42276,2,f
16,10,dry bulk,Prometheus,perishable,DES,8259,2,f
16,80,break bulk,Prometheus,living+++,DEQ,49905,2,f
16,30,break bulk,Prometheus,none,CIF,32293,2,f
16,20,break bulk,Prometheus,none,CIF,22748,2,f
16,60,break bulk,Prometheus,none,CIF,55343,2,f
16,20,break bulk,Prometheus,fragile+,CIF,22615,2,f
16,10,break bulk,Prometheus,fragile++,CIF,8894,2,f
16,70,wet bulk,Prometheus,valuable+,FOB,80285,2,f
16,80,dry bulk,Prometheus,none,CIF,48236,2,f
16,60,break bulk,Prometheus,none,CIF,73493,2,f
16,50,wet bulk,Prometheus,none,DEQ,46239,2,f
16,20,break bulk,Prometheus,none,CIF,17908,2,f
16,50,dry bulk,Prometheus,perishable+,DEQ,48441,2,f
16,50,dry bulk,Prometheus,perishable+++,DFD,61079,2,f
16,6,wet bulk,Calgary,none,CIF,20788,5,f--
16,9,dry bulk,Calgary,none,CIF,27225,5,f--
16,10,dry bulk,Calgary,flamable++,DEQ,29948,5,f--
16,15,break bulk,Mirabilis,flamable+++,CIF,108810,10,fffff
17,2,break bulk,Sarpedon,none,DEQ,9100,8,ffff
17,5,break bulk,Hephaistos,none,DEQ,19777,5,f--
17,30,container,Barnard,explosive++,CIF,23781,2,M
17,30,RO/RO,Nusku,living++,CIF,117898,6,MMM
17,70,dry bulk,Nusku,none,FAS,193927,6,MMM
17,100,break bulk,Nusku,none,DES,182798,6,MMM
17,80,break bulk,Nusku,flamable+,EXW,110658,6,MMM
17,50,break bulk,Nusku,perishable++,CIF,116883,6,MMM
17,70,wet bulk,Nusku,explosive,CIF,193900,6,MMM
17,50,dry bulk,Nusku,none,CIF,135234,6,MMM
17,50,wet bulk,Nusku,valuable+++,DEQ,129187,6,MMM
17,30,wet bulk,Nusku,none,DES,57787,6,MMM
17,50,break bulk,Nusku,none,CIF,135234,6,MMM
17,20,container,Nusku,corrosive++,CIF,78626,6,MMM
17,50,break bulk,Nusku,none,CIF,94396,6,MMM
17,70,wet bulk,Nusku,none,CIF,205335,6,MMM
17,90,break bulk,Nusku,fragile+,FAS,193660,6,MMM
17,30,break bulk,Nusku,explosive,FOB,67588,6,MMM
17,20,break bulk,Nusku,none,FAS,61093,6,MMM
17,70,dry bulk,Nusku,none,DEQ,228812,6,MMM
17,80,break bulk,Nusku,flamable++,DFD,136695,6,MMM
17,40,dry bulk,Nusku,none,CIF,126980,6,MMM
17,7,RO/RO,Hades,none,FAS,16898,4,f-
17,50,break bulk,Prometheus,perishable+++,CIF,51768,2,f
17,10,break bulk,Prometheus,flamable+,CIF,9529,2,f
17,70,wet bulk,Prometheus,fragile+,CIF,62066,2,f
17,40,dry bulk,Prometheus,none,DFD,36676,2,f
17,60,wet bulk,Prometheus,living+++,CIF,80843,2,f
17,70,container,Prometheus,perishable++,CIF,93193,2,f
17,50,break bulk,Prometheus,none,FAS,47583,2,f
17,50,dry bulk,Prometheus,living+,CIF,43063,2,f
17,20,dry bulk,Prometheus,explosive+++,DEQ,27552,2,f
17,20,break bulk,Prometheus,none,FOB,23910,2,f
17,30,break bulk,Prometheus,none,DFD,32002,2,f
17,30,break bulk,Prometheus,corrosive,DFD,29533,2,f
17,90,dry bulk,Prometheus,none,CIF,104396,2,f
17,30,container,Prometheus,none,DES,37738,2,f
17,60,break bulk,Prometheus,living++,CIF,46676,2,f
17,100,break bulk,Prometheus,none,DFD,71089,2,f
17,50,dry bulk,Prometheus,none,CIF,41012,2,f
17,60,RO/RO,Prometheus,none,CIF,48083,2,f
17,50,break bulk,Prometheus,none,DFD,33534,2,f
17,80,container,Prometheus,none,DEQ,40483,2,f
17,10,break bulk,Prometheus,none,CIF,10285,2,f
17,80,wet bulk,Prometheus,living,FOB,48236,2,f
17,50,break bulk,Prometheus,none,CIF,41012,2,f
17,60,container,Prometheus,fragile+++,DFD,63645,2,f
17,20,break bulk,Prometheus,none,DEQ,23886,2,f
17,40,dry bulk,Prometheus,none,CIF,51870,2,f
17,60,dry bulk,Prometheus,corrosive,CIF,73493,2,f
17,70,break bulk,Prometheus,none,DFD,84300,2,f
17,40,break bulk,Prometheus,none,CIF,32510,2,f
17,50,dry bulk,Prometheus,none,CIF,53112,2,f
17,80,break bulk,Prometheus,perishable++,CIF,35401,2,f
17,10,break bulk,Prometheus,none,DES,7865,2,f
17,50,dry bulk,Prometheus,radioactive+,CIF,36710,2,f
17,70,dry bulk,Prometheus,fragile++,CIF,70959,2,f
17,70,break bulk,Prometheus,none,CIF,84520,2,f
17,40,dry bulk,Prometheus,none,DEQ,39217,2,f
17,80,break bulk,Prometheus,valuable,DEQ,40483,2,f
17,50,container,Prometheus,none,DFD,52591,2,f
17,60,dry bulk,Prometheus,perishable,DES,42865,2,f
17,60,break bulk,Prometheus,fragile+,CIF,65734,2,f
17,100,RO/RO,Prometheus,fragile+++,CIF,94439,2,f
17,60,dry bulk,Prometheus,radioactive,FOB,48083,2,f
17,50,dry bulk,Prometheus,none,FOB,36088,2,f
17,20,dry bulk,Prometheus,flamable+++,CIF,25023,2,f
17,20,dry bulk,Prometheus,perishable+++,DES,22361,2,f
17,70,wet bulk,Prometheus,flamable++,FOB,75406,2,f
17,100,break bulk,Prometheus,none,CIF,79803,2,f
17,40,break bulk,Prometheus,perishable+,CIF,41758,2,f
17,60,break bulk,Prometheus,none,CIF,55343,2,f
17,60,dry bulk,Prometheus,none,DES,73493,2,f
17,30,break bulk,Prometheus,none,EXW,32331,2,f
17,30,RO/RO,Prometheus,none,CIF,41368,2,f
17,30,dry bulk,Mirabilis,none,CIF,125163,10,fffff
18,30,break bulk,Junction,none,CIF,28663,2,f
18,10,container,Barnard,valuable++,DES,10890,2,M
18,20,break bulk,Barnard,none,CIF,19385,2,M
18,2,break bulk,Forlorn,none,CIF,7952,6,f--
18,70,wet bulk,Nusku,perishable,CIF,182466,6,MMM
18,70,dry bulk,Nusku,living++,FAS,239638,6,MMM
18,40,break bulk,Nusku,corrosive++,FOB,140931,6,MMM
18,40,container,Nusku,flamable+,CIF,127137,6,MMM
18,10,dry bulk,Nusku,none,DFD,27588,6,MMM
18,40,break bulk,Nusku,none,DEQ,99549,6,MMM
18,90,wet bulk,Nusku,none,CIF,178958,6,MMM
18,100,RO/RO,Nusku,none,CIF,264473,6,MMM
18,40,break bulk,Nusku,fragile,DEQ,78858,6,MMM
18,40,dry bulk,Nusku,flamable,DFD,104788,6,MMM
18,80,wet bulk,Nusku,biohazard,CIF,104100,6,MMM
18,3,break bulk,Inferno,corrosive+,CIF,10914,5,f--
18,5,dry bulk,Hades,explosive+,CIF,13281,4,f-
18,40,break bulk,Prometheus,none,CIF,42190,2,f
18,70,container,Prometheus,none,CIF,88755,2,f
18,10,break bulk,Prometheus,valuable+++,DFD,9045,2,f
18,80,break bulk,Prometheus,none,DFD,55729,2,f
18,80,wet bulk,Prometheus,none,CIF,62756,2,f
18,50,wet bulk,Prometheus,none,CIF,41012,2,f
18,40,break bulk,Prometheus,none,CIF,32510,2,f
18,60,wet bulk,Prometheus,none,FOB,49128,2,f
18,10,dry bulk,Prometheus,none,CIF,12705,2,f
18,100,break bulk,Prometheus,none,DEQ,45679,2,f
18,40,break bulk,Prometheus,restricted,CIF,74699,2,f
18,30,break bulk,Prometheus,none,CIF,30478,2,f
18,80,wet bulk,Prometheus,valuable,FOB,28876,2,f
18,60,RO/RO,Prometheus,none,DES,48083,2,f
18,10,dry bulk,Prometheus,fragile+,DFD,9983,2,f
18,40,break bulk,Prometheus,none,CIF,42190,2,f
18,60,wet bulk,Prometheus,none,CIF,77123,2,f
18,30,dry bulk,Prometheus,none,CIF,26848,2,f
18,50,break bulk,Prometheus,valuable,FOB,50087,2,f
18,70,wet bulk,Prometheus,living+,DES,79853,2,f
18,80,RO/RO,Prometheus,fragile+++,DES,58383,2,f
18,80,break bulk,Prometheus,fragile+++,CIF,37087,2,f
18,60,wet bulk,Prometheus,perishable+++,FOB,73357,2,f
18,80,RO/RO,Prometheus,flamable+,CIF,40483,2,f
18,60,wet bulk,Prometheus,none,CIF,48083,2,f
18,90,wet bulk,Prometheus,living+++,CIF,114836,2,f
18,20,break bulk,Prometheus,perishable+++,CIF,30347,2,f
18,40,dry bulk,Prometheus,fragile+,CIF,44299,2,f
18,70,break bulk,Prometheus,flamable,DFD,92972,2,f
18,70,break bulk,Prometheus,perishable++,DES,78997,2,f
18,60,break bulk,Prometheus,living+,CIF,50488,2,f
18,80,break bulk,Prometheus,none,CIF,53076,2,f
18,50,wet bulk,Prometheus,biohazard+++,DES,51768,2,f
18,30,break bulk,Prometheus,radioactive+++,DFD,26701,2,f
18,30,wet bulk,Prometheus,fragile+,CIF,24379,2,f
18,10,dry bulk,Prometheus,none,EXW,8168,2,f
18,50,break bulk,Prometheus,fragile+++,CIF,48441,2,f
18,70,dry bulk,Prometheus,none,DES,54875,2,f
18,70,dry bulk,Prometheus,none,FOB,72248,2,f
18,50,break bulk,Prometheus,living+,CIF,46239,2,f
18,50,dry bulk,Prometheus,perishable,CIF,47062,2,f
18,40,break bulk,Prometheus,fragile,EXW,30884,2,f
18,60,wet bulk,Prometheus,none,CIF,48083,2,f
18,50,break bulk,Prometheus,none,CIF,44037,2,f
18,30,wet bulk,Prometheus,flamable,FAS,16884,2,f
18,100,dry bulk,Prometheus,none,CIF,73753,2,f
18,50,wet bulk,Prometheus,none,CIF,56137,2,f
18,40,wet bulk,Prometheus,none,CIF,39770,2,f
18,30,break bulk,Prometheus,none,DEQ,20567,2,f
18,50,container,Prometheus,fragile++,CIF,52591,2,f
18,50,break bulk,Prometheus,fragile,DFD,68406,2,f
18,70,dry bulk,Prometheus,none,DFD,84300,2,f
18,40,container,Prometheus,none,CIF,27670,2,f
18,60,dry bulk,Prometheus,flamable+,CIF,58111,2,f
18,30,break bulk,Prometheus,none,DFD,32002,2,f
18,40,RO/RO,Prometheus,none,CIF,27670,2,f
18,50,container,Prometheus,none,CIF,41012,2,f
18,30,container,Prometheus,restricted++,DES,252230,2,f
18,20,dry bulk,Prometheus,none,CIF,25168,2,f
18,40,break bulk,Prometheus,valuable+++,CIF,49071,2,f
18,60,dry bulk,Prometheus,none,CIF,58973,2,f
18,40,break bulk,Prometheus,none,DFD,51922,2,f
18,60,wet bulk,Prometheus,corrosive,CIF,66233,2,f
18,70,break bulk,Prometheus,living,CIF,71815,2,f
18,40,wet bulk,Prometheus,none,CIF,51870,2,f
18,50,break bulk,Prometheus,living++,FAS,47062,2,f
18,70,dry bulk,Prometheus,none,DFD,88746,2,f
19,10,break bulk,Junction,none,FOB,9196,2,f
19,30,wet bulk,Barnard,none,CIF,22530,2,M
19,50,break bulk,Nusku,none,CIF,135234,6,MMM
19,100,break bulk,Nusku,none,CIF,215468,6,MMM
19,70,wet bulk,Nusku,flamable,CIF,228204,6,MMM
19,70,dry bulk,Nusku,none,CIF,148162,6,MMM
19,50,wet bulk,Nusku,fragile+,DFD,150260,6,MMM
19,70,break bulk,Nusku,none,CIF,273942,6,MMM
19,40,dry bulk,Nusku,living++,DFD,125274,6,MMM
19,50,dry bulk,Nusku,none,DES,69894,6,MMM
19,70,break bulk,Nusku,none,EXW,233340,6,MMM
19,7,container,Inferno,none,CIF,19058,5,f--
19,7,break bulk,Inferno,biohazard,CIF,14823,5,f--
19,40,break bulk,Prometheus,fragile+++,EXW,34930,2,f
19,20,break bulk,Prometheus,none,EXW,24830,2,f
19,60,break bulk,Prometheus,valuable++,FAS,62603,2,f
19,70,break bulk,Prometheus,none,CIF,71815,2,f
19,60,wet bulk,Prometheus,none,CIF,62603,2,f
19,60,wet bulk,Prometheus,corrosive,CIF,66233,2,f
19,90,break bulk,Prometheus,corrosive++,CIF,58161,2,f
19,60,wet bulk,Prometheus,none,FOB,38782,2,f
19,90,wet bulk,Prometheus,none,CIF,77171,2,f
19,80,container,Prometheus,none,CIF,62756,2,f
19,40,container,Prometheus,perishable+++,DES,62381,2,f
19,20,break bulk,Prometheus,radioactive,DES,18804,2,f
19,80,break bulk,Prometheus,corrosive+,CIF,45565,2,f
19,50,RO/RO,Prometheus,none,CIF,56137,2,f
19,20,dry bulk,Prometheus,none,CIF,20328,2,f
19,70,break bulk,Prometheus,none,CIF,71815,2,f
19,30,break bulk,Prometheus,none,CIF,25033,2,f
19,50,wet bulk,Prometheus,none,FOB,18845,2,f
19,40,break bulk,Prometheus,perishable,DEQ,26512,2,f
19,70,RO/RO,Prometheus,perishable+++,CIF,74338,2,f
19,50,wet bulk,Prometheus,none,FOB,36088,2,f
19,100,break bulk,Prometheus,none,DES,91903,2,f
19,50,wet bulk,Prometheus,corrosive++,CIF,43063,2,f
19,90,dry bulk,Prometheus,none,DEQ,81030,2,f
19,30,wet bulk,Prometheus,biohazard+++,DES,31529,2,f
19,30,break bulk,Prometheus,living,DES,41531,2,f
19,10,dry bulk,Prometheus,none,DES,10890,2,f
19,20,break bulk,Prometheus,none,DES,19118,2,f
19,30,break bulk,Prometheus,none,CIF,30478,2,f
19,30,container,Prometheus,none,CIF,34108,2,f
19,10,break bulk,Prometheus,none,CIF,11495,2,f
19,20,break bulk,Prometheus,none,DFD,27697,2,f
19,60,break bulk,Prometheus,none,CIF,73493,2,f
19,100,wet bulk,Prometheus,fragile++,EXW,61653,2,f
19,60,wet bulk,Prometheus,none,CIF,55343,2,f
19,70,container,Prometheus,none,FAS,68225,2,f
19,50,wet bulk,Prometheus,perishable++,FOB,36710,2,f
19,60,break bulk,Prometheus,none,FOB,56025,2,f
19,60,dry bulk,Prometheus,fragile++,CIF,69545,2,f
19,20,break bulk,Prometheus,none,DFD,23886,2,f
19,80,dry bulk,Prometheus,none,DES,14356,2,f
19,60,break bulk,Prometheus,living++,CIF,46676,2,f
19,40,wet bulk,Prometheus,none,FOB,40080,2,f
19,80,break bulk,Prometheus,living++,CIF,50647,2,f
19,50,wet bulk,Prometheus,none,DES,25887,2,f
19,60,break bulk,Prometheus,perishable+++,CIF,72857,2,f
19,70,break bulk,Prometheus,fragile+++,FOB,66513,2,f
19,100,wet bulk,Prometheus,corrosive,CIF,110053,2,f
